country,year,Cyclicallyadjustedgovernmentp,BP_adj_exp,GeneralgovernmentdebttoGDPr,Inflationrate,Outputgap,Unemploymentrate,Shortterminterestrates,EPLregularworkers,EPLtemporaryworkers,Unemploymentbenefitsoverall,Unemploymentbenefitsreplaceme,Unemploymentbenefitsduration,Electricity,Gas,Telecommunications,PostalServices,RailTransport,AirTransport,RoadTransport,pop,emp,hc,rgdpna,rkna,ngov1rlc,ngov2rlc,ngov3rlc,ngov4rlc,ngov5rlc,ngov6rlc,ngov1seat,ngov2seat,ngov3seat,ngov4seat,ngov5seat,ngov6seat,nnum_gov_seats,yrsoffc,legelec,exelec,sep_re,sep_te,EU15 
Republic of Korea,1979,,,,18.3235,,,,0,0,0,0,0,0,0,0,0,0,0,0,36.889651,13.368494,2.3495643,201122.78,420822,,,,,,,,,,,,,,18,0,0,,,
Republic of Korea,1980,,,,28.697587,-2.792,,,0,0,0,0,0,0,0,0,0,0,0,0,37.451085,13.441486,2.395119,197701.13,469439.84,,,,,,,,,,,,,,1,0,0,,,1.1736693
Republic of Korea,1981,,,,21.351653,-2.187,,,0,0,0,0,0,0,0,0,0,0,0,0,38.046253,13.777925,2.4494238,211897.06,513344,,,,,,,,,,,,,,1,1,0,,,-.7217405
Republic of Korea,1982,,,,7.1908476,-2.005,,,0,0,0,0,0,0,0,0,0,0,0,0,38.665964,14.137667,2.5049598,229410.41,563286.56,1,,,,,,150,,,,,,150,2,0,0,,,-1.8129616
Republic of Korea,1983,,,,3.4206155,.608,,,0,0,0,0,0,0,0,0,0,0,0,0,39.295418,14.281634,2.5611753,259789.08,623207.25,1,,,,,,151,,,,,,151,3,0,0,,,-2.0732392
Republic of Korea,1984,,,,2.2739423,.437,,,0,0,0,0,0,0,0,0,0,0,0,0,39.9129,14.252913,2.6001284,286918.63,690320,1,,,,,,151,,,,,,151,4,0,0,,,-1.8955115
Republic of Korea,1985,1.6517157,,,2.459117,-2.342,4,,0,0,0,0,0,0,0,0,0,0,0,0,40.501917,14.858445,2.6396739,309153.81,760216.94,1,,,,,,151,,,,,,151,5,1,0,,,-1.6157563
Republic of Korea,1986,1.6754573,,,2.7499833,-1.041,3.8,,0,0,0,0,0,0,0,0,0,0,0,0,41.059473,15.446866,2.679821,343853.5,842217.44,1,,,,,,148,,,,,,148,6,0,0,,,-1.38876
Republic of Korea,1987,1.6386143,,,3.0496591,.495,3.1,,0,0,0,0,0,0,0,0,0,0,0,0,41.588374,16.340788,2.7205784,386722.63,942229.19,1,,,,,,148,,,,,,148,8,0,1,,,-.8629126
Republic of Korea,1988,1.5412519,,,7.1460953,2.1,2.5,,0,0,0,0,0,0,0,0,0,0,0,0,42.08505,16.890694,2.761956,432760.84,1055839.3,1,,,,,,148,,,,,,148,1,1,0,,,.9151327
Republic of Korea,1989,1.3470501,,,5.7001609,-.093,2.6,,0,0,0,0,0,0,0,0,0,0,0,0,42.546704,17.600416,2.8039627,463182.69,1187808.1,1,,,,,,125,,,,,,125,2,0,0,,,2.069957
Republic of Korea,1990,1.2481522,,13.369,8.5736007,-.426,2.4,,0,0,0,0,0,0,0,0,0,0,0,0,42.972254,18.128559,2.8466084,508626.59,1358176.4,1,,,,,,125,,,,,,125,3,0,0,3.0357144,3.125,2.5559915
Republic of Korea,1991,-.20914189,,12.479,9.3333607,.972,2.3,18.30083,0,0,0,0,0,0,0,1,0,0,0,0,43.358716,18.631081,2.8794103,561289.56,1550892.9,1,,,,,,125,,,,,,125,4,0,0,3.0357144,3.125,1.9247191
Republic of Korea,1992,.22019286,,12.207,6.2126786,-.913,2.4,16.4125,0,0,0,0,0,0,0,0,0,0,0,0,43.70817,18.929155,2.9125903,595952,1738294.6,1,,,,,,125,,,,,,125,5,1,1,3.0357144,3.125,.8209417
Republic of Korea,1993,1.2019407,,11.408,4.8011025,-1.979,2.7916667,12.96167,0,0,0,0,0,0,0,0,0,0,0,0,44.031222,19.09141,2.9461524,636755.31,1937647.6,1,,,,,,149,,,,,,149,1,0,0,3.0357144,3.125,-1.6171243
Republic of Korea,1994,1.7208544,,10.129,6.2658148,-.517,2.4,13.2875,0,0,0,0,0,0,0,0,0,0,0,0,44.34253,19.662113,2.9801013,695375.94,2168441.8,1,,,,,,149,,,,,,149,2,0,0,3.0357144,3.125,-1.1937762
Republic of Korea,1995,1.6746463,,8.945,4.480687,1.656,2.0166667,14.05417,0,0,0,0,0,0,0,1,0,0,0,0,44.652994,20.192562,3.0144413,761927.63,2428644.8,1,,,,,,149,,,,,,149,3,0,0,3.0357144,3.125,-1.1464214
Republic of Korea,1996,1.5313916,,8.243,4.9248097,2.994,2,12.63417,0,0,-1,-1,-1,0,0,0,0,0,0,0,44.967346,20.608564,3.0491772,819792.25,2703460,1,,,,,,149,,,,,,149,4,1,0,3.0357144,3.125,-1.7073558
Republic of Korea,1997,1.1859951,1,10.245,4.4390638,3.714,2.5916667,13.38167,0,0,0,0,0,0,0,0,0,0,0,0,45.283939,20.958532,3.0843134,868341.88,2957999.8,2,1,,,,,79,50,,,,,129,5,0,1,3.0357144,3.125,-1.2846806
Republic of Korea,1998,2.4657994,,14.668,7.5133401,-6.637,6.8416667,15.22,1,0,0,0,0,0,0,1,0,0,1,0,45.599569,19.681768,3.1198542,820833,3114016.8,2,1,,,,,79,50,,,,,129,1,0,0,2.3690476,3.125,-.6301341
Republic of Korea,1999,1.8795662,,16.748,.81299659,-1.575,6.5333333,6.809166,0,1,0,0,0,0,0,0,0,0,0,0,45.908307,20.023287,3.1558046,913657.88,3293587.5,2,1,,,,,79,50,,,,,129,2,0,0,2.3690476,2.125,.0129019
Republic of Korea,2000,3.4938389,,17.114,2.2591848,.21,4.425,7.078333,0,0,0,0,0,0,0,0,0,0,0,1,46.206271,20.85154,3.1921694,995196.63,3510866,2,1,,,,,79,50,,,,,129,3,1,0,2.3690476,2.125,1.4131849
Republic of Korea,2001,2.4263002,,17.702,4.0664196,-.457,4,5.3175,0,0,0,0,0,1,0,0,0,0,0,0,46.492324,21.24378,3.218729,1040232.3,3719938.8,2,1,,,,,115,17,,,,,132,4,0,0,2.3690476,2.125,1.4066721
Republic of Korea,2002,2.4229157,-1,17.551,2.7625114,1.869,3.2583333,4.805,0,0,0,0,0,0,0,1,0,0,0,0,46.769579,21.839216,3.2455096,1117546.9,3944567.3,2,1,,,,,115,17,,,,,132,5,0,1,2.3690476,2.125,.445275
Republic of Korea,2003,-2.0128064,,20.449,3.5148792,.064,3.55,4.305833,0,0,0,0,0,0,0,0,0,0,0,0,47.043251,21.831646,3.2725129,1150327,4177347.5,2,,,,,,115,,,,,,115,1,0,0,2.3690476,2.125,-.4060096
Republic of Korea,2004,-.03510593,,23.251,3.5905914,.346,3.6583333,3.7875,0,0,0,0,0,0,0,0,0,1,0,0,47.320454,22.305672,3.299741,1206691.1,4412631,2,,,,,,115,,,,,,115,2,1,0,2.3690476,2.125,.094016
Republic of Korea,2005,.83231101,,26.959,2.7540902,-.137,3.75,3.649167,0,0,0,0,0,0,0,0,0,0,1,0,47.605863,22.666088,3.3271956,1254037.9,4646020,2,,,,,,152,,,,,,152,3,0,0,2.3690476,2.125,.3849489
Republic of Korea,2006,1.0249815,,29.272,2.2418471,.745,3.475,4.475833,0,0,0,0,0,0,0,0,0,0,0,0,47.901643,23.044241,3.3548787,1318948.8,4884624,2,,,,,,152,,,,,,152,4,0,0,2.3690476,2.125,2.0544448
Republic of Korea,2007,2.3080135,,28.651,2.5348469,2.072,3.2583333,5.160833,0,0,0,0,0,0,0,0,0,0,0,0,48.205062,23.410805,3.382792,1391008.1,5135703.5,2,,,,,,152,,,,,,152,5,0,1,2.3690476,2.125,3.5995677
Republic of Korea,2008,1.5330756,-1,28.162,4.673796,.98,3.175,5.4875,0,-1,0,0,0,0,0,0,0,0,0,0,48.509842,23.640974,3.4109375,1430362.9,5365608,2,,,,,,152,,,,,,152,1,1,0,2.3690476,2.125,2.744669
Republic of Korea,2009,-1.7415595,,31.38,2.7566865,-2.05,3.6333333,2.628333,0,0,0,0,0,0,0,0,0,0,0,0,48.807036,23.649929,3.4393172,1440482.9,5582609,1,,,,,,153,,,,,,153,2,0,0,2.3690476,2.125,-2.6575181
Republic of Korea,2010,-.11368013,,30.825,2.9391814,.147,3.7083333,2.671667,0,0,0,0,0,0,0,0,0,0,0,0,49.090041,24.051321,3.4679332,1534068,5815018,1,,,,,,153,,,,,,153,3,0,0,2.3690476,2.125,-1.2895555
Republic of Korea,2011,-.07756453,,31.511,4.0258462,.205,3.4083333,3.4375,0,0,0,0,0,0,0,0,1,0,0,0,49.356692,24.543674,3.4984608,1590547.6,6035800.5,1,,,,,,153,,,,,,153,4,0,0,2.3690476,2.125,-.4014437
Republic of Korea,2012,.76707575,1,32.201,2.1872212,-.808,3.225,3.2975,0,0,0,0,0,0,0,0,0,0,0,0,49.608451,25.058409,3.5295773,1627009.4,6239963,1,,,,,,153,,,,,,153,5,1,1,2.3690476,2.125,-1.6306719
Republic of Korea,2013,1.1252376,,35.39,1.3013771,-1.117,3.1,2.7225,0,0,0,0,0,0,0,0,0,0,0,0,49.846756,25.523104,3.5612965,1674130.9,6446550,1,,,,,,153,,,,,,153,1,0,0,2.3690476,2.125,-2.20188
Republic of Korea,2014,1.3951055,,37.314,1.2747147,-.919,3.4916667,2.491417,,,,,,,,,,,,,50.074401,26.139668,3.5936332,1729547.3,6659351,,,,,,,,,,,,,,2,0,0,,,-1.4514184
Republic of Korea,2015,1.5878948,,39.526,.70620817,-1.05,3.5916667,1.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,-.1802291
Republic of Korea,2016,2.6129935,,39.996,.97167476,-1.05,3.675,1.493333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.817706
Republic of Korea,2017,2.972136,,39.782,1.9444559,-.776,3.6833333,1.443333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2807965
Spain,1965,,,,13.214135,,,,,,,,,,,,,,,,32.128797,12.891534,1.9968871,351836.41,948715.25,,,,,,,,,,,,,,,,,,,
Spain,1966,,,,6.2403592,,,,,,,,,,,,,,,,32.49677,13.014486,2.0081155,379267.88,1038496.7,,,,,,,,,,,,,,,,,,,
Spain,1967,,,,6.3916421,,,,,,,,,,,,,,,,32.895617,13.101517,2.0194075,394638.34,1122993.4,,,,,,,,,,,,,,,,,,,
Spain,1968,,,,4.9543606,,,,,,,,,,,,,,,,33.28518,13.194905,2.0307627,419290.25,1212622,,,,,,,,,,,,,,,,,,,
Spain,1969,,,,2.1603402,,,,,,,,,,,,,,,,33.612417,13.318273,2.0421817,459052.84,1321292.3,,,,,,,,,,,,,,,,,,,
Spain,1970,,,,5.7311558,,,,0,0,0,0,0,0,0,0,0,0,0,0,33.92324,13.453519,2.0536652,476929.47,1432073.4,,,,,,,,,,,,,,,,,,,
Spain,1971,,,,8.2368806,,,,0,0,0,0,0,0,0,0,0,0,0,0,34.305591,13.578053,2.0684175,499104.19,1524039.5,,,,,,,,,,,,,,,,,,,
Spain,1972,,,,8.2722877,,,,0,0,0,0,0,0,0,0,0,0,0,0,34.701025,13.752659,2.0832758,539779.88,1637541.1,3,,,,,,1,,,,,,1,,,,,,
Spain,1973,,,,11.416709,,,,0,0,0,0,0,0,0,0,0,0,0,0,35.104633,14.121387,2.0982411,581820.44,1771189.6,3,,,,,,1,,,,,,1,,,,,,
Spain,1974,,,,15.680378,,,,0,0,0,0,0,0,0,0,0,0,0,0,35.509391,14.216262,2.1133137,614511.69,1912229.9,3,,,,,,1,,,,,,1,,,,,,
Spain,1975,,,,16.953282,,,,0,0,-1,-1,-1,0,0,0,0,0,0,0,35.909042,13.971685,2.1284945,617843.63,2034427.4,3,,,,,,1,,,,,,1,1,0,0,,,
Spain,1976,,,,17.624876,,,,0,0,0,0,0,0,0,0,0,0,0,0,36.302392,13.806334,2.1437845,638255.88,2148484.8,3,,,,,,1,,,,,,1,2,0,0,,,
Spain,1977,,,,24.538063,,,15.52241,0,0,0,0,0,0,0,0,0,0,0,0,36.687352,13.672299,2.1591842,656373.25,2256061.8,2,,,,,,1,,,,,,1,1,1,0,,,
Spain,1978,,,,19.773683,,,17.5905,1,0,0,0,0,0,0,0,0,0,0,0,37.05564,13.28598,2.1746945,665976,2354525.3,2,,,,,,165,,,,,,165,2,0,0,,,
Spain,1979,,,,15.660227,,,15.52008,0,0,0,0,0,0,0,0,0,0,0,0,37.397232,13.001294,2.1903164,666252.69,2441093.8,2,,,,,,168,,,,,,165,3,1,0,,,
Spain,1980,,,16.577,15.561895,-1.418,,16.52266,0,0,0,0,0,0,0,0,0,0,0,0,37.704867,12.713603,2.2060504,680968.44,2527836,2,,,,,,165,,,,,,165,4,0,0,,,1.1736693
Spain,1981,,,20.017,14.549359,-3.522,,16.17766,1,0,-1,-1,-1,0,0,0,0,0,0,0,37.976189,12.41116,2.2275305,680066.31,2608969.5,2,,,,,,150,,,,,,150,5,0,0,,,-.7217405
Spain,1982,,,25.141,14.414996,-3.991,,16.2815,0,1,0,0,0,0,0,0,0,0,0,0,38.212556,12.305424,2.2492194,688543.13,2689273.8,2,,,,,,150,,,,,,150,6,1,0,,,-1.8129616
Spain,1983,,,30.378,12.174084,-4.196,,20.04957,0,0,0,0,0,0,0,0,0,0,0,0,38.415495,12.262744,2.2711196,700731.13,2764759.8,1,,,,,,202,,,,,,202,1,0,0,,,-2.0732392
Spain,1984,,,37.075,11.280264,-4.44,18.4,14.89783,0,0,-1,-1,-1,0,0,0,0,0,0,0,38.588238,11.986507,2.2932332,713237,2828839.8,1,,,,,,202,,,,,,202,2,0,0,,,-1.8955115
Spain,1985,-4.6752279,,42.059,8.8144548,-4.216,19.5,12.22442,0,1,0,0,0,0,0,0,0,0,0,0,38.73433,11.855253,2.3155622,729794.31,2904721.5,1,,,,,,202,,,,,,202,3,0,0,3.5476191,3.75,-1.6157563
Spain,1986,-3.6085213,,43.301,8.7949397,-4.091,21.2,11.65775,0,0,0,0,0,0,0,0,0,0,0,0,38.85436,12.113368,2.3381083,753536.88,2998340,1,,,,,,202,,,,,,202,4,1,0,3.5476191,3.75,-1.38876
Spain,1987,-2.5453202,,43.139,5.2480218,-1.517,19.716667,15.82208,0,0,0,0,0,0,0,0,0,0,0,0,38.950965,12.668653,2.3608739,795336.5,3114259,1,,,,,,184,,,,,,184,5,0,0,3.5476191,3.75,-.8629126
Spain,1988,-3.3007269,,39.626,4.8372647,.733,18.691667,11.65033,0,0,0,0,0,0,0,0,0,0,0,0,39.032625,13.081676,2.3838615,835853.5,3255074,1,,,,,,184,,,,,,184,6,0,0,3.5476191,3.75,.9151327
Spain,1989,-3.6947602,,41.033,6.7914375,2.799,16.541667,15.03633,0,0,0,0,0,0,0,0,0,0,0,0,39.110106,13.526786,2.4070728,876200.44,3419795.3,1,,,,,,184,,,,,,184,7,1,0,3.5476191,3.75,2.069957
Spain,1990,-5.0174002,,42.51,6.7218253,3.813,15.458333,15.15158,0,0,0,0,0,0,0,0,0,0,0,0,39.192055,14.021519,2.43051,909333,3593304.8,1,,,,,,175,,,,,,175,8,0,0,3.5476191,3.75,2.5559915
Spain,1991,-4.9603548,1,43.086,5.9342111,3.573,15.5,13.22675,0,0,0,0,0,0,0,0,0,0,0,0,39.287043,14.184243,2.4537191,932484.63,3762826,1,,,,,,175,,,,,,175,9,0,0,3.5476191,3.75,1.9247191
Spain,1992,-2.2647233,,45.421,5.9245343,1.709,17.016667,13.342,0,0,0,0,0,0,0,0,0,0,0,0,39.397403,13.993937,2.4771495,941149.44,3912757,1,,,,,,175,,,,,,175,10,0,0,3.5476191,3.75,.8209417
Spain,1993,-2.4329494,,56.16,4.5690709,-2.226,20.841667,11.68808,0,0,1,1,1,0,0,0,0,0,0,0,39.518427,13.609326,2.5008039,931441.5,4031212.8,1,,,,,,175,,,,,,175,11,1,0,3.5476191,3.75,-1.6171243
Spain,1994,-2.1353643,,58.683,4.7184133,-2.479,22.05,8.0085,0,0,0,0,0,0,0,1,0,0,1,0,39.64174,13.563169,2.524684,953639.63,4152666.5,1,,,,,,159,,,,,,159,12,0,0,3.5476191,3.75,-1.1937762
Spain,1995,-1.1967954,1,63.384,4.6738032,-1.032,20.75,9.355166,1,1,0,0,0,0,1,0,0,0,0,0,39.764267,13.844447,2.5487921,979936.13,4292468.5,1,,,,,,159,,,,,,159,13,0,0,2.3571429,3.25,-1.1464214
Spain,1996,1.0173426,,67.526,3.5588408,-2.641,19.866667,7.495,0,0,0,0,0,0,0,0,0,0,0,0,39.878881,14.06547,2.5688269,1006146.8,4436226.5,3,,,,,,156,,,,,,156,14,1,0,2.3571429,3.25,-1.7073558
Spain,1997,2.0122261,,66.206,1.9710789,-1.697,18.391667,5.373333,0,0,0,0,0,0,0,0,0,0,0,0,39.996221,14.602588,2.5853164,1043269.6,4590880.5,3,,,,,,156,,,,,,156,1,0,0,2.3571429,3.25,-1.2846806
Spain,1998,1.941096,,64.212,1.8343292,-.406,16.408333,4.242,1,-1,0,0,0,1,1,1,0,0,0,0,40.151723,15.248912,2.6019115,1088192.5,4774309,3,,,,,,156,,,,,,156,2,0,0,2.3571429,3.25,-.6301341
Spain,1999,2.1542521,,62.459,2.3103469,.638,13.6,2.9635,0,0,0,0,0,0,0,0,0,0,0,0,40.392585,15.956659,2.6186132,1136996.4,4984010,3,,,,,,156,,,,,,156,3,0,0,2.3571429,3.25,.0129019
Spain,2000,.85413554,,57.959,3.4335168,1.775,11.916667,4.391767,0,0,0,0,0,0,0,1,0,0,0,1,40.7498,16.757122,2.6354225,1197133.3,5210382.5,3,,,,,,183,,,,,,183,4,1,0,2.3571429,3.25,1.4131849
Spain,2001,.59188327,,54.163,3.5898349,2.712,10.558333,4.261783,0,0,0,0,0,0,0,0,0,0,1,0,41.230518,17.324959,2.6517241,1245031.6,5446316.5,3,,,,,,183,,,,,,183,5,0,0,2.3571429,3.25,1.4066721
Spain,2002,.58538603,,51.268,3.0657654,2.357,11.441667,3.318592,1,0,0,0,0,0,0,0,0,0,0,1,41.815486,17.76763,2.6681266,1280886,5692058.5,3,,,,,,183,,,,,,183,6,0,0,2.3571429,3.25,.445275
Spain,2003,.4203211,,47.64,3.0392337,2.466,11.491667,2.333467,0,0,0,0,0,0,1,0,0,0,0,0,42.475265,18.348427,2.6846306,1321715,5960512,3,,,,,,183,,,,,,183,7,0,0,2.3571429,3.25,-.4060096
Spain,2004,.50700552,,45.261,3.0392017,2.765,10.958333,2.106325,0,0,0,0,0,0,0,0,0,0,0,0,43.167276,19.043827,2.7012367,1363570.5,6243823,1,,,,,,164,,,,,,164,8,1,0,2.3571429,3.25,.094016
Spain,2005,1.2512107,,42.284,3.368454,3.725,9.1666667,2.184675,0,0,0,0,0,0,0,0,0,1,0,0,43.854761,19.852079,2.7179458,1414336.8,6554341,1,,,,,,164,,,,,,164,1,0,0,2.3571429,3.25,.3849489
Spain,2006,1.4601792,,38.907,3.5153749,5.037,8.4583333,3.079225,0,0,0,0,0,0,0,0,0,0,0,0,44.537926,20.658447,2.7347581,1473372.9,6892331.5,1,,,,,,164,,,,,,164,2,0,0,2.3571429,3.25,2.0544448
Spain,2007,.56809049,-1,35.51,2.7870305,6.048,8.225,4.277608,0,0,0,0,0,0,0,0,0,0,0,0,45.209538,21.283913,2.7516742,1528903.5,7242123,1,,,,,,164,,,,,,164,3,0,0,2.3571429,3,3.5995677
Spain,2008,-4.7834156,,39.398,4.0756608,4.717,11.266667,4.634233,0,0,0,0,0,0,0,0,0,0,1,0,45.817016,21.280741,2.7686951,1545965,7554574.5,1,,,,,,169,,,,,,169,4,1,0,2.3571429,3,2.744669
Spain,2009,-7.3804223,,52.704,-.28799684,-.591,17.866667,1.228358,0,0,0,0,0,0,0,0,0,0,0,0,46.295191,19.986778,2.7858212,1490715.3,7758426,1,,,,,,169,,,,,,169,5,0,0,2.3571429,3,-2.6575181
Spain,2010,-4.653132,,60.065,1.7998813,-1.581,19.883333,.81095,0,0,0,0,0,0,0,0,0,0,0,0,46.601492,19.679842,2.8030531,1490921.1,7935233,1,,,,,,169,,,,,,169,6,0,0,2.3571429,3,-1.2895555
Spain,2011,-3.1970862,1,69.46,3.1961464,-3.096,21.408333,1.3906,1,1,0,0,0,0,0,0,0,0,0,0,46.708366,19.121897,2.8227518,1476010.8,8074863.5,1,,,,,,169,,,,,,169,7,1,0,2.2142856,2.5625,-.4014437
Spain,2012,-1.0791324,,85.737,2.4460002,-6.127,24.791667,.5731834,0,-1,0,0,0,0,0,0,0,0,0,0,46.637082,18.271278,2.8425884,1437334.8,8179488.5,3,,,,,,186,,,,,,186,1,0,0,2.2142856,2.6875,-1.6306719
Spain,2013,3.7610593,,95.451,1.4085463,-7.761,26.116667,.2206667,1,1,0,0,0,0,0,0,0,1,0,0,46.455163,17.600981,2.8625648,1413302.9,8271075,3,,,,,,186,,,,,,186,2,0,0,2.0476191,2.5625,-2.20188
Spain,2014,4.0781966,,100.367,-.15087031,-6.75,24.45,.2099333,,,,,,,,,,,,,46.259716,17.612688,2.8826814,1432533.3,8373258,3,,,,,,186,,,,,,186,3,0,0,,,-1.4514184
Spain,2015,2.6255663,,99.439,-.50046132,-4.616,22.075,-.01936667,,,,,,,,,,,,,,,,,,3,,,,,,186,,,,,,186,4,0,0,,,-.1802291
Spain,2016,1.4363179,,98.988,-.20267174,-2.53,19.65,-.2636917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.817706
Spain,2017,1.1371867,,98.364,1.9560833,-.888,17.233333,-.32905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2807965
Sweden,1965,,,,5.0127713,,,,,,,,,,,,,,,,7.7398591,3.8055525,2.625653,138550.56,506542.34,,,,,,,,,,,,,,,,,,,
Sweden,1966,,,,6.4048083,,,,,,,,,,,,,,,,7.8138606,3.8108878,2.6447463,141321.58,533540.75,,,,,,,,,,,,,,,,,,,
Sweden,1967,,,,4.2893192,,,,,,,,,,,,,,,,7.8740413,3.7702854,2.6639783,146863.59,559845.81,,,,,,,,,,,,,,,,,,,
Sweden,1968,,,,1.9431258,,,,,,,,,,,,,,,,7.9183619,3.8103831,2.6833501,151020.11,585293.81,,,,,,,,,,,,,,,,,,,
Sweden,1969,,,,2.6919946,,,,,,,,,,,,,,,,7.9742062,3.8820133,2.7028627,159333.16,613344.25,,,,,,,,,,,,,,,,,,,
Sweden,1970,,,,7.0163589,,,,0,0,0,0,0,0,0,0,0,0,0,0,8.049049,3.9578824,2.7225175,169031.69,647819.44,,,,,,,,,,,,,,,,,,,
Sweden,1971,,,,7.3955411,,,,0,0,0,0,0,0,0,0,0,0,0,0,8.090044,3.9433472,2.7430973,170628.44,680074,,,,,,,,,,,,,,,,,,,
Sweden,1972,,,,6.0073897,,,,0,0,0,0,0,0,0,0,0,0,0,0,8.12156,3.95995,2.7638326,174533.69,713169.63,1,,,,,,163,,,,,,163,,,,,,
Sweden,1973,,,,6.7179974,,,,0,0,0,0,0,0,0,0,0,0,0,0,8.146472,3.9796515,2.7847245,181459.14,746154.63,1,,,,,,163,,,,,,163,,,,,,
Sweden,1974,,,,9.9117253,,,,0,0,-1,0,-1,0,0,0,0,0,0,0,8.169141,4.0579157,2.8057745,187262.56,775098.56,1,,,,,,156,,,,,,163,,,,,,
Sweden,1975,,,,9.779874,,,,-1,0,0,0,0,0,0,0,0,0,0,0,8.192693,4.1336765,2.8269837,192043.13,804256.94,1,,,,,,156,,,,,,156,6,0,0,,,
Sweden,1976,,,,10.249225,,,,0,0,0,0,0,0,0,0,0,0,0,0,8.21863,4.1463842,2.8483531,194075.14,832768,1,,,,,,156,,,,,,156,7,1,0,,,
Sweden,1977,,,,11.441805,,,,0,0,0,0,0,0,0,0,0,0,0,0,8.245975,4.1534395,2.869884,190977.19,857314.88,2,3,3,,,,86,55,39,,,,180,1,0,0,,,
Sweden,1978,,,,9.9952654,,,,0,0,0,0,0,0,0,0,0,0,0,0,8.272499,4.1702771,2.8915777,194322.25,876106.19,2,3,3,,,,86,55,39,,,,180,2,0,0,,,
Sweden,1979,,,,7.2097862,,,,0,0,0,0,0,0,0,0,0,0,0,0,8.294832,4.2332196,2.9134355,201784.23,897312.56,3,,,,,,39,,,,,,39,1,1,0,,,
Sweden,1980,,,,13.706322,.258,,,0,0,0,0,0,0,0,0,0,0,0,0,8.310915,4.2802711,2.9354584,205214.52,919916.88,3,2,3,,,,73,64,38,,,,175,1,0,0,,,1.1736693
Sweden,1981,,,,12.103939,-.87,,,0,0,0,0,0,0,0,0,0,0,0,0,8.31981,4.2865024,2.9548664,206147.89,937867.19,,2,3,,,,,64,38,,,,102,2,0,0,,,-.7217405
Sweden,1982,,,,8.5891851,-1.614,,13.25,0,0,0,0,0,0,0,0,0,0,0,0,8.323466,4.2778115,2.9744031,208721.98,956012.13,2,3,,,,,64,38,,,,,102,3,1,0,,,-1.8129616
Sweden,1983,,,,8.8730215,-1.391,3.6666667,11.41083,0,0,0,0,0,0,0,0,0,0,0,0,8.326196,4.2868562,2.9940689,212689.03,975469.06,1,,,,,,166,,,,,,166,1,0,0,,,-2.0732392
Sweden,1984,,,,8.0442424,.564,3.2666667,11.93083,0,0,0,0,0,0,0,0,0,0,0,0,8.333904,4.3223944,3.0138645,221684.8,998992.94,1,,,,,,166,,,,,,166,2,0,0,,,-1.8955115
Sweden,1985,-1.9422377,,,7.3725746,.667,2.8833333,14.17417,0,0,0,0,0,0,0,0,0,0,0,0,8.350814,4.3690257,3.0337908,226474.02,1026559.1,1,,,,,,166,,,,,,166,3,1,0,2.7976191,4.0833335,-1.6157563
Sweden,1986,.13057855,,,4.2359101,1.038,2.6916667,9.830833,0,0,0,0,0,0,0,0,0,0,0,0,8.377863,4.3997293,3.0538495,232569.16,1052654,1,,,,,,159,,,,,,159,4,0,0,2.7976191,4.0833335,-1.38876
Sweden,1987,2.4290062,,,4.1885715,1.823,2.1916667,9.390833,0,0,0,0,0,0,0,0,0,0,0,1,8.413658,4.438961,3.0740404,240369.16,1081359.4,1,,,,,,159,,,,,,159,1,0,0,2.7976191,4.0833335,-.8629126
Sweden,1988,1.7256202,,,5.8248987,2.531,1.8,10.08333,0,0,0,0,0,0,0,0,0,1,0,0,8.457108,4.5027385,3.0943649,246520.3,1111564.6,1,,,,,,159,,,,,,159,2,1,0,2.7976191,4.0833335,.9151327
Sweden,1989,.98066585,,,6.4432759,3.411,1.5583333,11.49917,0,0,0,0,0,0,0,0,0,0,0,0,8.506236,4.5641017,3.1148236,253064.94,1147745.1,1,,,,,,156,,,,,,156,3,0,0,2.7976191,4.0833335,2.069957
Sweden,1990,1.8055599,,,10.366553,3.489,1.7166667,13.6675,0,0,0,0,0,0,0,0,0,0,0,0,8.559107,4.5991578,3.1354177,254974.75,1179589.9,1,,,,,,156,,,,,,156,4,0,0,2.7976191,4.0833335,2.5559915
Sweden,1991,.64681634,-1,,9.4446273,1.378,3.1,11.59333,0,0,0,0,0,0,0,0,0,0,0,0,8.616535,4.5252452,3.1400285,252052.81,1200482.9,1,,,,,,156,,,,,,156,5,1,0,2.7976191,4.0833335,1.9247191
Sweden,1992,-5.7937501,,,2.3743673,-1.41,5.5583333,12.85833,0,0,0,0,0,1,0,1,0,0,1,0,8.677787,4.3292532,3.1446459,249132.55,1213640.4,3,3,2,3,,,80,33,31,26,,,170,1,0,0,2.7976191,2.7708335,.8209417
Sweden,1993,-4.9861688,,66.332,4.728173,-5.68,9.05,8.351666,0,1,0,0,0,0,0,0,1,0,0,0,8.7375,4.1072001,3.1492705,243986.42,1215125.1,3,3,2,3,,,80,33,31,26,,,170,2,0,0,2.7976191,2.7708335,-1.6171243
